battery_no,cycle_idx,residual,soc_est,tau,innovation,abs_innov,innov_abs_ema,norm_innov,norm_innov_ema,abs_dOCV_dSOC,abs_dOCV_dSOC_ema,throughput_frac,soc_gate_alpha_ema,v_resid_abs_mean_so_far,inv_abs_dOCV_dSOC_mean_so_far,norm_innov_mean_so_far,qnom_start_frac
8,2,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0.730950069584013,100000000,0,0.000123563631948884
8,2,0.0111562871408018,0.0293395806277932,0.0227272727272727,-0.101557717561128,0.101557717561128,0.0050778858780564,22.5383672063868,1.12691836031934,4.78362675328934,0.239181337664467,0.0432648681771041,0.05,0.407736546551868,50000000.1045232,11.2691836031934,0.000123563631948884
8,2,-0.0119976249521365,0.0748075423075084,0.0454545454545454,-0.0588658241247022,0.0588658241247022,0.00776728279038869,12.0793043712518,1.67453766086596,2.33752607929995,0.344098574746241,0.0868262792851974,0.0975,0.281651105396585,33333333.5456164,11.5392238592129,0.000123563631948884
8,2,-0.0351131741012866,0.120237141043435,0.0681818181818182,-0.0680043446765723,0.0680043446765723,0.0107791358846979,12.7721049141176,2.22941602352854,0.826489047134658,0.368218098365662,0.130669456615367,0.142625,0.214610175002784,25000000.4616966,11.847444122939,0.000123563631948884
8,2,-0.0614308804787569,0.168868897007683,0.0909090909090909,-0.0880348468984495,0.0880348468984495,0.0146419214353855,14.657930060314,2.85084172536781,0.429996865047425,0.37130703669975,0.174777181477369,0.18549375,0.172067317484483,20000000.834477,12.409541310414,0.000123563631948884
8,2,-0.0861867874044792,0.215938853520182,0.113636363636364,-0.098779415625462,0.098779415625462,0.0188487961448893,14.5971459639988,3.43815693729936,0.228374351895815,0.364160402459554,0.219129259075841,0.2262190625,0.146324213129957,16666668.09186,12.7741420860115,0.000123563631948884
8,2,-0.110559412884638,0.262625528587117,0.136363636363636,-0.0354153844016301,0.0354153844016301,0.0196771255577263,5.16579681808837,3.52453893133881,0.164252095324726,0.354164987102812,0.263701934850436,0.264908109375,0.12914472481162,14285716.3770518,11.6872356191653,0.000123563631948884
8,2,-0.134259317586248,0.308639482875504,0.159090909090909,-0.0688194570190763,0.0688194570190763,0.0221342421307938,9.57208386422738,3.82691617798324,0.125085248692133,0.342711000182278,0.308467318628589,0.30166270390625,0.11342175919312,12500002.8292388,11.4228416497981,0.000123563631948884
8,2,-0.163924035544943,0.360618250420976,0.181818181818182,-0.0591981639575945,0.0591981639575945,0.0239874382221338,7.97191590370878,4.03416616426952,0.110410609388434,0.331095980642586,0.353392876735749,0.336579568710937,0.102379071226153,11111114.6323346,11.0394054557882,0.000123563631948884
8,2,-0.188770278355112,0.407778542817921,0.204545454545455,-0.0815251855902344,0.0815251855902344,0.0268643255905389,10.3759660189761,4.35125615700485,0.116875708822011,0.320384967051557,0.398441051566317,0.369750590275391,0.0926195804384829,10000004.0247109,10.973061512107,0.000123563631948884
8,2,-0.215392355885262,0.456714669934848,0.227272727272727,-0.104477202051278,0.104477202051278,0.0307449694135758,12.262780981867,4.74683239824796,0.102072017504793,0.309469319574219,0.443569064018624,0.401263060761621,0.0859282075113419,9090913.64037394,11.0903087366306,0.000123563631948884
8,2,-0.239524584724471,0.503160948360834,0.25,-0.0484830321412741,0.0484830321412741,0.0316318725499607,5.60334378016288,4.7896579673437,0.0946873687239648,0.298730222031706,0.488728946791143,0.43119990772354,0.0802837634578012,8333338.38376534,10.633061656925,0.000123563631948884
8,2,-0.265901160466407,0.551851573689547,0.272727272727273,-0.0653664585483389,0.0653664585483389,0.0333186018498797,7.35132526214842,4.91774133208394,0.0938573196500422,0.288486576912623,0.533867846144005,0.459639912337363,0.0753722853402052,7692313.17381955,10.3806203957883,0.000123563631948884
8,2,-0.284789972097462,0.59305443490738,0.295454545454545,-0.0207202422204724,0.0207202422204724,0.0326886838684093,2.32512144877038,4.78811033791826,0.0986832483511663,0.27899641048455,0.578928616821501,0.436657916720495,0.0729738465726013,7142862.95664902,9.80522761385845,0.000123563631948884
8,2,-0.308877766127465,0.639456278524159,0.318181818181818,-0.0444429316584296,0.0444429316584296,0.0332763962579103,4.92868117081295,4.79513887956299,0.0892955055235745,0.269511365236501,0.623850720010616,0.46482502088447,0.0705583905201059,6666672.83945721,9.48012451765541,0.000123563631948884
8,2,-0.331870013170759,0.68476257515423,0.340909090909091,-0.0363502987644768,0.0363502987644768,0.0334300913832386,4.0008232211745,4.75542309664357,0.0881338219520092,0.260442488072277,0.6685714181841,0.491583769840246,0.0687791822135527,6250006.49614,9.13766818662536,0.000123563631948884
8,2,-0.355421112542462,0.73062772411271,0.363636363636364,-0.0937130588374733,0.0937130588374733,0.0364442397559504,9.81035184270729,5.00816953394675,0.0990790395287779,0.252374315645102,0.71302724422091,0.517004581348234,0.0651184648525739,5882359.64889365,9.17723781345371,0.000123563631948884
8,2,-0.380560378730946,0.778081039887971,0.386363636363636,-0.097657658076427,0.097657658076427,0.0395049106719742,9.7319869080752,5.24436040265318,0.123207512792717,0.245915975502483,0.75715570612293,0.541154352280822,0.0617353089425465,5555562.34153224,9.20805720759934,0.000123563631948884
8,2,-0.404792257004232,0.824626967748034,0.409090909090909,-0.109561739789725,0.109561739789725,0.0430077521278617,10.3250623006371,5.49839549755237,0.164575410167205,0.241848947235719,0.800897173761486,0.564096634666781,0.0585339911985805,5263164.64335906,9.26684694933817,0.000123563631948884
8,2,-0.434390517775013,0.876539278105591,0.431818181818182,-0.0684559966178244,0.0684559966178244,0.0442801643523599,6.32410985301457,5.53968121532548,0.236895857242926,0.241601292736079,0.844196881154311,0.585891802933442,0.0576020381748899,5000006.62225432,9.11971009452199,0.000123563631948884
8,2,-0.457417021026928,0.921879830944283,0.454545454545455,-0.00716064783093584,0.00716064783093584,0.0424241885262887,0.661701897657636,5.29578224944209,0.348186280409365,0.246930542119743,0.887006967478505,0.55659721278677,0.058968685408566,4761911.20557677,8.71694779943321,0.000123563631948884
8,2,-0.476642344415281,0.963419203919413,0.477272727272727,-0.102754393966089,0.102754393966089,0.0454406987982787,9.09838551058801,5.48591241249938,1.37555462128085,0.303361746077799,0.929288472940158,0.578767352147431,0.0590079181673838,4545460.7292769,8.73428587721298,0.000123563631948884
8,2,-0.469909451145298,0.979000360236207,0.5,-0.367376412310547,0.367376412310547,0.0615374844738921,22.6799141755427,6.34561250065155,14.1670013906948,0.996543728308648,0.971013202178718,0.59982898454006,0.0609140732318309,4347832.00498601,9.34061754235775,0.000123563631948884
8,2,-0.45935083269357,0.990755791371256,0.522727272727273,-0.321942061539343,0.321942061539343,0.0745577133271646,16.833477141021,6.87000573267002,14.1670013906948,1.65506661142796,1.01216536835337,0.619837535313057,0.0649999336524629,4166672.3410527,9.65282002563538,0.000123563631948884
8,2,-0.439285829403621,0.993004837668084,0.545454545454545,-0.371334034439726,0.371334034439726,0.0893965293827927,16.5521471535031,7.35411280371167,14.1670013906948,2.2806633503913,1.05274293553184,0.638845658547404,0.0690428893640289,4000005.45023406,9.92879311075009,0.000123563631948884
8,2,-0.418627500544214,0.994660558395454,0.568181818181818,-0.377685338353997,0.377685338353997,0.103810969831353,14.8663235747137,7.72972334226177,14.1670013906948,2.87498025240647,1.09275858538766,0.656903375620034,0.0736964974288578,3846159.08947838,10.1186981285948,0.000123563631948884
8,2,-0.397917978951563,0.99626508638958,0.590909090909091,-0.313038507570107,0.313038507570107,0.114272346718291,11.4859423435059,7.91753429232398,14.1670013906948,3.43958130932089,1.13224024623699,0.674058206839032,0.0793778724457872,3703708.75544535,10.1693368032212,0.000123563631948884
8,2,-0.375698774686244,0.996359931711038,0.613636363636364,-0.356749486521592,0.356749486521592,0.126396203708456,12.0997329072441,8.12664422306998,14.1670013906948,3.97595231338958,1.17123113766539,0.690355296497081,0.0845802984891078,3571433.44527182,10.238279521222,0.000123563631948884
8,2,-0.354089732565002,0.997064939176572,0.636363636363636,-0.318718148832288,0.318718148832288,0.136012300964647,10.2333022867846,8.23197712625571,14.1670013906948,4.48550476725484,1.20978930181042,0.705837531672227,0.0899112402846481,3448280.57028268,10.2381078924483,0.000123563631948884
8,2,-0.33228005912478,0.997569315323127,0.659090909090909,-0.282641650131791,0.282641650131791,0.143343768423004,8.7269202761866,8.25672428375226,14.1670013906948,4.96957959842684,1.24798661205172,0.720545655088615,0.0952625642919631,3333337.88695947,10.1877349719062,0.000123563631948884
8,2,-0.309834568216654,0.997437874001778,0.681818181818182,-0.320340628199054,0.320340628199054,0.152193611411807,9.44424262883031,8.31610020100616,14.1670013906948,5.42945068804024,1.28590727059247,0.734518372334185,0.100374110267643,3225810.86062486,10.163751347936,0.000123563631948884
8,2,-0.265126704282225,0.997358109240903,0.727272727272727,-0.375708613913665,0.375708613913665,0.170642027761827,10.1046539510308,8.42191268346718,14.1670013906948,6.28136188154906,1.36130477243106,0.760402831031602,0.109721977807451,3030307.17638012,10.116423908783,0.000123563631948884
8,2,-0.243405470864855,0.997950925410309,0.75,-0.301787111759874,0.301787111759874,0.177199281961729,7.86540347803065,8.39408722319535,14.1670013906948,6.67564385700634,1.39899177403439,0.772382689480022,0.114129477307718,2941180.49679796,10.0502174255256,0.000123563631948884
8,2,-0.221394500401372,0.998254004533603,0.772727272727273,-0.262397388052776,0.262397388052776,0.181459187266282,6.68747094242255,8.30875640915671,14.1670013906948,7.05021173369077,1.436816647618,0.783763555006021,0.118700735131137,2857146.77033477,9.95413895457979,0.000123563631948884
8,2,-0.198858171051398,0.998031724770406,0.795454545454545,-0.305206166823722,0.305206166823722,0.187646536244154,7.55690905027689,8.27116404121272,14.1670013906948,7.40605121654097,1.47488815765299,0.79457537725572,0.122704641960594,2777781.58423066,9.88754923501582,0.000123563631948884
8,2,-0.176267882600318,0.997755485906103,0.818181818181818,-0.36469188516694,0.36469188516694,0.196498803690293,8.68674749280069,8.29194321379212,14.1670013906948,7.74409872524866,1.51331076030616,0.804846608392934,0.126205806674135,2702706.40818622,9.85509513387487,0.000123563631948884
8,2,-0.154258505109843,0.998060158002405,0.840909090909091,-0.324245304750687,0.324245304750687,0.202886128743313,7.50634665650053,8.25266338592754,14.1670013906948,8.06524385852097,1.55218140129864,0.814604277973287,0.129765797906435,2631582.55719676,9.79328596341765,0.000123563631948884
8,2,-0.131993894307244,0.998109596786583,0.863636363636364,-0.32431886410796,0.32431886410796,0.208957765511545,7.30843843078351,8.20545213817034,14.1670013906948,8.37033173512966,1.59158648325654,0.823874064074623,0.132967998995058,2564106.08318111,9.72957192411934,0.000123563631948884
8,2,-0.109899485475056,0.998329237541171,0.886363636363636,-0.29117999554453,0.29117999554453,0.213068877013194,6.42789107755118,8.11657408513938,14.1670013906948,8.66016521790791,1.6315991126979,0.832680360870891,0.136014644711991,2500003.43286625,9.64702990295513,0.000123563631948884
8,2,-0.0876105517197887,0.998354353372681,0.909090909090909,-0.291231939539222,0.291231939539222,0.216977030139496,6.30318258871013,8.02590451031792,14.1670013906948,8.93550702654726,1.67227672813606,0.841046342827347,0.13889024899948,2439027.74110333,9.56547265138818,0.000123563631948884
8,2,-0.0653543544444639,0.998412205684133,0.931818181818182,-0.284787685585468,0.284787685585468,0.220367562911794,6.05277506097061,7.92724803785055,14.1670013906948,9.19708174475463,1.7136591979733,0.84899402568598,0.141425077958453,2380955.65371007,9.48183699447348,0.000123563631948884
8,2,-0.0430089021900198,0.998380803016466,0.954545454545455,-0.294895713968052,0.294895713968052,0.224093970464607,6.15097465441527,7.83843436867879,14.1670013906948,9.44557772705164,1.75576746040062,0.856544324401681,0.143526635813614,2325584.59363743,9.4043750795884,0.000123563631948884
8,2,-0.0208333845372809,0.998519334950504,0.977272727272727,-0.272408313501767,0.272408313501767,0.226509687616465,5.59508420158701,7.7262668603242,14.1670013906948,9.6816489102338,1.79860275806116,0.863717108181597,0.144815083475428,2272730.39993173,9.31780028690655,0.000123563631948884
8,2,0.000324393645499521,0.9996756063545,1,-0.0588042941448368,0.0588042941448368,0.218124417942884,1.20752382953061,7.40032970878452,14.1670013906948,9.90591653425685,1.84214649855605,0.870531252772517,0.141954450389537,2222225.28150184,9.13757192118709,0.000123563631948884
8,3,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0.730952106885288,100000000,0,0.000123378098591544
8,3,0.0062401575308645,0.0342557102377305,0.0227272727272727,-0.0604256077126695,0.0604256077126695,0.00302128038563347,16.3603985076364,0.818019925381821,6.87580173297298,0.343790086648649,0.0428754756612823,0.05,0.380626390280778,50000000.0727188,8.18019925381821,0.000123378098591544
8,3,-0.0170484721663027,0.0798583895216746,0.0454545454545454,-0.082580407512387,0.082580407512387,0.00699923674197115,18.2625228932136,1.69024507377341,2.12457535118198,0.432829349875316,0.0862215119716488,0.0975,0.258322843086447,33333333.5387066,11.5409738002833,0.000123378098591544
8,3,-0.0435107820295447,0.128634748971693,0.0681818181818182,-0.049077570844144,0.049077570844144,0.00910315344707979,10.2702194408241,2.11924379212594,0.753627108673128,0.448869237815206,0.130036148047337,0.142625,0.202050389067828,25000000.485759,11.2232852104185,0.000123378098591544
8,3,-0.0680983680460805,0.175536384575006,0.0909090909090909,-0.0718621226710145,0.0718621226710145,0.0122411019082765,13.5863365115758,2.69259842809843,0.390129105509339,0.445932231199913,0.174306457253432,0.18549375,0.163945737718274,20000000.901258,11.69589547065,0.000123378098591544
8,3,-0.0961169987214516,0.225869064837154,0.113636363636364,-0.103637519431693,0.103637519431693,0.0168109227844473,16.6617684011488,3.39105692675095,0.212886026229384,0.434279920951386,0.219007814919568,0.2262190625,0.139463491291557,16666668.2006065,12.5235409590664,0.000123378098591544
8,3,-0.123314615565,0.275380731267479,0.136363636363636,-0.0500992022473139,0.0500992022473139,0.0184753367575907,7.80889932444262,3.61194904663554,0.150991113523196,0.420115480579977,0.264103514887385,0.264908109375,0.122059855534343,14285716.5466494,11.8500207255488,0.000123378098591544
8,3,-0.148571636594671,0.322951801883927,0.159090909090909,-0.0947127507536316,0.0947127507536316,0.0222872074573927,13.3823708584825,4.10047013722788,0.117950504696533,0.405007231785805,0.309544783133867,0.30166270390625,0.10885372082098,12500003.0380848,12.0415644921655,0.000123378098591544
8,3,-0.176954514170931,0.373648729046964,0.181818181818182,-0.0857013598159897,0.0857013598159897,0.0254579150753226,11.3133186342493,4.46111256207896,0.111620927678468,0.390337916580438,0.355271221723726,0.336579568710937,0.0978632187610562,11111114.8070635,11.9606482857303,0.000123378098591544
8,3,-0.204439143052257,0.423447407515066,0.204545454545455,-0.0772514961876896,0.0772514961876896,0.0280475941309409,9.71006535797666,4.72356020187384,0.111398771829196,0.376390959342876,0.401211699143532,0.369750590275391,0.088202537930256,10000004.2240331,11.735589992955,0.000123378098591544
8,3,-0.231648485952372,0.472970800001958,0.227272727272727,-0.0966870996284963,0.0966870996284963,0.0314795694058187,11.3490553032547,5.05483495694288,0.0987710552235022,0.362509964136907,0.447285684396205,0.401263060761621,0.08122348429887,9090913.85134134,11.7004504757095,0.000123378098591544
8,3,-0.25813315306438,0.521769516700744,0.25,-0.0666660924256943,0.0666660924256943,0.0332388955568125,7.59968031656823,5.18207722492415,0.093530400069745,0.349060985933549,0.493405002905255,0.43119990772354,0.0753028447861084,8333338.5880388,11.3587196291144,0.000123378098591544
8,3,-0.286457206144303,0.572407619367443,0.272727272727273,-0.0926359715166378,0.0926359715166378,0.0362087493548037,10.0209162939088,5.42401917837338,0.0956405778578163,0.336389965529762,0.539475973157676,0.459639912337363,0.0695418380328335,7692313.34709836,11.2558116802524,0.000123378098591544
8,3,-0.309697776498356,0.617962239308274,0.295454545454545,-0.069076515060738,0.069076515060738,0.0378521376401004,7.27554726067998,5.51659558248871,0.0939922688352027,0.324270080695034,0.585401864973468,0.486657916720495,0.0654770910716508,7142863.15367511,10.9715070788544,0.000123378098591544
8,3,-0.336335526684432,0.666914039081126,0.318181818181818,-0.0817665724556984,0.0817665724556984,0.0400478593808803,8.3133677529278,5.65643419101067,0.0871798671479655,0.312415570017681,0.631085604165951,0.51232502088447,0.0619432162785061,6666673.04146599,10.7942977904593,0.000123378098591544
8,3,-0.362168049265475,0.715060611248946,0.340909090909091,-0.0810481192972867,0.0810481192972867,0.0420978723767007,7.9777733637531,5.77250114964779,0.0939703389994775,0.301493308466771,0.676432634916243,0.536708769840246,0.0590072467061162,6250006.64147785,10.6182650137902,0.000123378098591544
8,3,-0.386502183722529,0.761708795292777,0.363636363636364,-0.0849105020005592,0.0849105020005592,0.0442385038578936,8.08426744492363,5.88808946441158,0.113324438145118,0.292084864950688,0.721353841086206,0.559873331348234,0.0564021365881751,5882359.71105104,10.4692063332686,0.000123378098591544
8,3,-0.414321669376764,0.811842330533789,0.386363636363636,-0.0399147150660242,0.0399147150660242,0.0440223144183001,3.77496446259996,5.782433214321,0.150146173739225,0.284987930390115,0.765768421457317,0.581879664780822,0.0561095474868843,5555562.31933578,10.0973040071203,0.000123378098591544
8,3,-0.437773666372131,0.857608377115932,0.409090909090909,-0.0647877410668345,0.0647877410668345,0.0450605857507268,6.01836764397537,5.79422993580372,0.207293328436775,0.281103200292448,0.80960661186535,0.602785681541781,0.0553553939281194,5263164.55642768,9.88262314590218,0.000123378098591544
8,3,-0.463574215350568,0.905722975681146,0.431818181818182,-0.091236866264961,0.091236866264961,0.0473693997764385,8.19022343484204,5.91402961075563,0.282908710037732,0.281193475779712,0.85281214957877,0.622646397464692,0.0544004409273357,5000006.50534175,9.79800316034917,0.000123378098591544
8,3,-0.488256307129297,0.952719117046653,0.454545454545455,-0.153733650197328,0.153733650197328,0.052687612297483,12.6537898786987,6.25101762415278,0.745156717466616,0.304391637864057,0.895344382027565,0.641514077591458,0.0527632955447486,4761911.02137308,9.9339930040801,0.000123378098591544
8,3,-0.492580886497144,0.979357746001277,0.477272727272727,-0.364187320957476,0.364187320957476,0.0682625977304827,21.760924442674,7.02651296507885,14.1674378014468,0.997543946043193,0.9371799329223,0.659438373711885,0.0545123671061922,4545460.52360995,10.4715807967435,0.000123378098591544
8,3,-0.48066488003322,0.989755789124129,0.5,-0.407307062097494,0.407307062097494,0.0852148209488332,19.2928812214243,7.63983137789612,14.1670013906948,1.65601681827577,0.978313853519011,0.676466455026291,0.0580238741348684,4347831.80826111,10.8551155978165,0.000123378098591544
8,3,-0.463679505781196,0.995084464458882,0.522727272727273,-0.264179551886207,0.264179551886207,0.0941630574957019,11.64054999285,7.83986730864381,14.1670013906948,2.28156604689672,1.01876020472391,0.692643132274976,0.0647949545309611,4166672.15252467,10.8878420309429,0.000123378098591544
8,3,-0.441740413841109,0.995459422105572,0.545454545454545,-0.311026630656813,0.311026630656813,0.105006236153757,12.5799610650864,8.07687199646594,14.1670013906948,2.87583781408663,1.05855203618666,0.708010975661227,0.0708645853543647,4000005.26924715,10.9555267923087,0.000123378098591544
8,3,-0.419978840626697,0.996011898477937,0.568181818181818,-0.330309607569399,0.330309607569399,0.11627140472454,12.3118955525572,8.2886231742705,14.1670013906948,3.44039599291704,1.09774075068038,0.722610426878166,0.0767059839319083,3846158.91545251,11.007694821549,0.000123378098591544
8,3,-0.397955585447311,0.996302692885327,0.590909090909091,-0.359716213226551,0.359716213226551,0.12844364514964,12.3494726126065,8.4916656461873,14.1670013906948,3.97672626280592,1.13639486500872,0.736479905534258,0.0820059231394722,3703708.58786488,11.0573902952919,0.000123378098591544
8,3,-0.376013094288373,0.996674251313167,0.613636363636364,-0.368072728287477,0.368072728287477,0.140425099306532,11.7392601675232,8.6540453722541,14.1670013906948,4.48624001920037,1.17459820147101,0.749655910257545,0.087373250859124,3571433.28367637,11.0817427907287,0.000123378098591544
8,3,-0.354421246596846,0.997396453208416,0.636363636363636,-0.310814213062886,0.310814213062886,0.14894455499435,9.46349224324321,8.69451771580355,14.1670013906948,4.97027808777509,1.21244756561207,0.762173114744668,0.0928875686034901,3448280.41425948,11.025941047712,0.000123378098591544
8,3,-0.332501083157843,0.99779033935619,0.659090909090909,-0.277574725991354,0.277574725991354,0.1553760635442,8.16868221142972,8.66822594058486,14.1670013906948,5.43011425292107,1.25004998568026,0.774064459007434,0.0983439066967961,3333337.73613705,10.9306990865026,0.000123378098591544
8,3,-0.30959842448113,0.997201730266253,0.681818181818182,-0.383290804468137,0.383290804468137,0.166771800590397,10.628850280492,8.76625715758022,14.1670013906948,5.86695860980976,1.28751960609178,0.785361236057062,0.103127843516717,3225810.71466768,10.9209620282442,0.000123378098591544
8,3,-0.287726569496724,0.997643924868625,0.704545454545455,-0.340430613067972,0.340430613067972,0.175454741214275,9.04999187530825,8.78044389346662,14.1670013906948,6.28196074885401,1.32497434054557,0.796093174254209,0.107877627401297,3125004.13204014,10.8624942109649,0.000123378098591544
8,3,-0.26557927439938,0.997810679358058,0.727272727272727,-0.330124357826931,0.330124357826931,0.183188222044908,8.46033012394891,8.76443820499073,14.1670013906948,6.67621278094605,1.36253239968962,0.806288515541499,0.112530128542135,3030307.03926882,10.7897013598432,0.000123378098591544
8,3,-0.243045122512696,0.997590577058151,0.75,-0.384526006367186,0.384526006367186,0.193255111261022,9.41256697332068,8.79684464340723,14.1670013906948,7.05075221143349,1.40030881302057,0.815974089764424,0.116650571940636,2941180.36371935,10.7491974072984,0.000123378098591544
8,3,-0.221326788472457,0.998186292604688,0.772727272727273,-0.295504966388612,0.295504966388612,0.198367604017402,7.05470766599652,8.70973779453669,14.1670013906948,7.40656467039655,1.4384120648026,0.825175385276203,0.120946771802313,2857146.64105841,10.6436405575469,0.000123378098591544
8,3,-0.19887642203673,0.998049975755738,0.795454545454545,-0.326953944760331,0.326953944760331,0.204796921054548,7.58163855612029,8.65333283261587,14.1670013906948,7.74458650641146,1.4769409592194,0.833916616012393,0.124736069269226,2777781.4585453,10.5585849463962,0.000123378098591544
8,3,-0.176954990334502,0.998442593640287,0.818181818181818,-0.263802057198347,0.263802057198347,0.207747177861738,6.00878520529332,8.52110545124975,14.1670013906948,8.06570725062563,1.51598182091889,0.842220785211773,0.128786294216183,2702706.28589777,10.4356173858259,0.000123378098591544
8,3,-0.154304612942167,0.998106265834729,0.840909090909091,-0.329493604759606,0.329493604759606,0.213834499206631,7.30570475451773,8.46033541641314,14.1670013906948,8.37077195762909,1.55560612396006,0.850109745951184,0.132328314022619,2631582.43812642,10.3532512639493,0.000123378098591544
8,3,-0.132182673417614,0.998298375896953,0.863636363636364,-0.301269167791518,0.301269167791518,0.218206232635876,6.53880526102497,8.36425890864374,14.1670013906948,8.66058342928237,1.59586862548109,0.857604258653625,0.135734074875731,2564105.96716386,10.255444956182,0.000123378098591544
8,3,-0.109673985611727,0.998103737677842,0.886363636363636,-0.345066501203027,0.345066501203027,0.224549246064233,7.29124280225423,8.31060810332426,14.1670013906948,8.935904327353,1.6368060608822,0.864724045720944,0.138775092626148,2500003.31974943,10.1813399023338,0.000123378098591544
8,3,-0.0875364199581672,0.99828022161106,0.909090909090909,-0.318860994760961,0.318860994760961,0.22926483349907,6.59277011511858,8.22471620391397,14.1670013906948,9.19745918052008,1.678436435775,0.871487843434897,0.141539653664977,2439027.63074546,10.0938138099627,0.000123378098591544
8,3,-0.0652021014215474,0.998259952661217,0.931818181818182,-0.329173523337355,0.329173523337355,0.234260267990984,6.65681495746273,8.14632114159141,14.1670013906948,9.44593629102882,1.72075892729443,0.877913451263152,0.144000177277128,2380955.54597977,10.0119805039508,0.000123378098591544
8,3,-0.0431863969377928,0.998558297764239,0.954545454545455,-0.274869251712252,0.274869251712252,0.236290717177047,5.47735090336627,8.01287262968015,14.1670013906948,9.68198954601212,1.76375438453949,0.884017778699994,0.146030904447141,2325584.48841248,9.90652400161165,0.000123378098591544
8,3,-0.0211754111242421,0.998861361537465,0.977272727272727,-0.216825471144822,0.216825471144822,0.235317454875436,4.28303415250745,7.82638070582152,14.1670013906948,9.90624013824625,1.80738639584766,0.889816889764995,0.14725240026563,2272730.29709826,9.77871741413201,0.000123378098591544
8,3,0.000287802243104318,0.999712197756896,1,-0.0540186936416065,0.0540186936416065,0.226252516813745,1.06697740276057,7.48841054066847,14.1670013906948,10.1192782008687,1.85160287021417,0.895326045276745,0.144346168277783,2222225.18095355,9.58512319165709,0.000123378098591544
9,1,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0.731132702817532,100000000,0,0.000277777777777778
9,1,0.00945002562169609,0.0310458421468989,0.0227272727272727,0.153283887147712,0.153283887147712,0.00766419435738561,26.4889773887205,1.32444886943602,15.7534269769506,0.787671348847528,0.0199286416740473,0.05,0.393585983875083,50000000.0317391,13.2444886943602,0.000277777777777778
9,1,0.00954247680543074,0.0532674405499412,0.0454545454545454,-0.0037564103242782,0.0037564103242782,0.00746880515573024,0.649332877593418,1.29069306984389,4.08997094851634,0.952786328830969,0.0399719593240137,0.0475,0.263008713925625,33333333.4359929,9.04610342210463,0.000277777777777778
9,1,0.00867551538325406,0.0764484515588947,0.0681818181818182,-0.0399109529866206,0.0399109529866206,0.00909091254727476,6.74367875491232,1.56334235409732,2.43304901681546,1.02679946323019,0.0601042027025822,0.095125,0.199193645789891,25000000.1797464,8.47049725530655,0.000277777777777778
9,1,0.00862924138761226,0.0988087751413134,0.0909090909090909,-0.0251351686977075,0.0251351686977075,0.0098931253547964,4.21131886068868,1.69574117942688,1.11190185663233,1.0310545829003,0.0803000523022129,0.101530831487037,0.160776890112881,20000000.3236691,7.61866157638298,0.000277777777777778
9,1,0.0100037749698662,0.119748291145836,0.113636363636364,-0.0343967104567935,0.0343967104567935,0.0111183046098963,5.67242282379817,1.89457526164545,0.840415733072468,1.02152264040891,0.100535151867963,0.14407913423077,0.134354678611274,16666667.1347055,7.29428845095218,0.000277777777777778
9,1,0.0111150326984165,0.140951083004063,0.136363636363636,-0.0327792121595754,0.0327792121595754,0.0122013499873802,5.33097794815176,2.06639539597076,0.647162645561102,1.00280464066652,0.120786518092309,0.178131918304961,0.115238382898722,14285714.9076342,7.01381552198069,0.000277777777777778
9,1,0.0115161578389139,0.162864007450342,0.159090909090909,-0.0617096980908931,0.0617096980908931,0.0146767673925559,9.57018590362503,2.44158492135348,0.476189369069203,0.976473877086653,0.141032823088375,0.219225322389713,0.103395347880064,12500000.8066806,7.33336181968623,0.000277777777777778
9,1,0.0118950440094751,0.184799170866558,0.181818181818182,-0.0384211339256249,0.0384211339256249,0.0158639857192093,5.85829308613858,2.61242032959273,0.336364175512412,0.94446839200794,0.161254552365192,0.258264056270228,0.0922378843900533,11111112.1584903,7.16946529373649,0.000277777777777778
9,1,0.0130398570894691,0.205968407373341,0.204545454545455,-0.00719539812707159,0.00719539812707159,0.0154305563396024,1.09701236238316,2.53664993123225,0.246350033239227,0.909562474069505,0.181434047713092,0.245350853456716,0.0854398184405643,10000001.3485677,6.56222000060116,0.000277777777777778
9,1,0.0130476930703314,0.228274620979255,0.227272727272727,0.0140656709381002,0.0140656709381002,0.0153623120695273,2.14060779566789,2.51684782445403,0.209662183658711,0.874567459548965,0.201555450323304,0.23308331078388,0.0822059700339239,9090910.7504777,6.16025525469813,0.000277777777777778
9,1,0.0119962790518862,0.251640084584477,0.25,-0.0811557501022979,0.0811557501022979,0.0186519839711658,11.5094850187858,2.96647968417062,0.177271283585512,0.839702650750792,0.221604564329507,0.271429145244686,0.0769254529936705,8333335.32469386,6.60602440170544,0.000277777777777778
9,1,0.0126486340020518,0.273301779221089,0.272727272727273,0.039637445253482,0.039637445253482,0.0197012570352816,5.53728939332949,3.09502016962857,0.153186912954364,0.805376863860971,0.241568664542033,0.307857687982452,0.0758798026972241,7692310.03263839,6.52381401644575,0.000277777777777778
9,1,0.0134007467322343,0.294863716077683,0.295454545454545,0.000776935745038454,0.000776935745038454,0.0187550409707695,0.108590382873223,2.9456986802908,0.134388944483675,0.771827467892106,0.261436274284966,0.292464803583329,0.0737187993520202,7142859.84752767,6.06558375690486,0.000277777777777778
