scenario_name,battery_no,cycle_idx,phase,soh_proxy,qnom_was_clamped,init_soc_offset,i_noise_mult,v_noise_mult,current_bias_frac,rmse_ekf,rmse_gpr,delta_gpr_vs_ekf,res_energy_ekf,res_energy_gpr,late_peak_ekf,late_t_ekf,late_peak_gpr,late_t_gpr,mid_valley_ekf,mid_t_ekf,mid_valley_gpr,mid_t_gpr,rmse_v
high_noise,17,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0265277962785255,0.0400138752450755,0.01348607896655,0.000691041710066799,0.00156666729035958,0.0523523659801151,0.954545454545455,0.0795332413527412,0.977272727272727,0.000903667518840578,0.295454545454545,-0.0290963324811594,0.295454545454545,0.109652173936528
high_noise,17,3,LAST,0.94,1,0,1.5,1.5,0,0.0197230567719008,0.0310118946361788,0.011288837864278,0.000386381433693399,0.000944849659418505,0.034165771428849,0.863636363636364,0.0563562762541138,0.977272727272727,-0.000147471607485072,0.272727272727273,-0.0301474716074851,0.272727272727273,0.118574864412195
high_noise,20,1,FIRST,1,1,0,1.5,1.5,0,0.0534037916856374,0.0541553385477413,0.000751546862103901,0.00281625526445584,0.00285100106859802,0.0924487962924746,0.931818181818182,0.109405038873837,0.977272727272727,0.0109865558131567,0.159090909090909,-0.0190134441868433,0.159090909090909,0.115567818364686
high_noise,20,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0248774109126286,0.0412000952814455,0.0163226843688169,0.000605258009227175,0.00166681324777278,0.0488200099758906,0.954545454545455,0.0788200099758907,0.954545454545455,0.00195968248184708,0.340909090909091,-0.0280403175181529,0.340909090909091,0.103255351959026
high_noise,20,3,LAST,0.94,1,0,1.5,1.5,0,0.0111832632331991,0.0327284643262493,0.0215452010930502,0.00012388570509472,0.00107795179935036,0.0172879081565991,0.818181818181818,0.0457890535942274,0.886363636363636,-0.0154763706075255,0.522727272727273,-0.0433117108727765,0.318181818181818,0.100743490553286
high_noise,22,1,FIRST,1,1,0,1.5,1.5,0,0.0537194106760545,0.0595993873111783,0.00587997663512371,0.00284718466702194,0.00346733324655834,0.0943559929095898,0.977272727272727,0.116652761998536,0.977272727272727,0.00613618825324408,0.159090909090909,-0.0238638117467559,0.159090909090909,0.115344108548814
high_noise,22,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0270700503172559,0.0439841718334018,0.0169141215161459,0.000727061271501934,0.00191836542844154,0.0453164221981303,0.772727272727273,0.0746900206278296,0.931818181818182,-0.00440890150157958,0.204545454545455,-0.0344089015015795,0.204545454545455,0.115075135464349
high_noise,22,3,LAST,0.94,1,0,1.5,1.5,0,0.0132351964300462,0.0344411581883999,0.0212059617583537,0.000175331085708221,0.00119748760797722,0.0256984163086488,0.909090909090909,0.0556984163086488,0.909090909090909,-0.0115599167995425,0.340909090909091,-0.0406527419437953,0.318181818181818,0.113451851283457
high_noise,24,1,FIRST,1,1,0,1.5,1.5,0,0.0486245633606719,0.0555631798403891,0.0069386164797172,0.00235233371586753,0.00303109570376557,0.0764789777350172,0.954545454545455,0.106388096161822,0.977272727272727,0.00607158458263526,0.227272727272727,-0.0239284154173648,0.227272727272727,0.115463631983405
high_noise,24,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0304096239134252,0.0433472319850022,0.012937608071577,0.000919331301377084,0.00185457226191101,0.0531206857720858,0.863636363636364,0.0816793366365064,0.954545454545455,0.000999913450667383,0.181818181818182,-0.0290000865493326,0.181818181818182,0.114513196865424
high_noise,24,3,LAST,0.94,1,0,1.5,1.5,0,0.0215467260311961,0.0325053758867001,0.010958649855504,0.000464028121161825,0.00104264491861993,0.0358531579726354,0.840909090909091,0.0587738882051954,0.954545454545455,0.000660951616819117,0.363636363636364,-0.0293390483831809,0.363636363636364,0.113564607642019
high_noise,26,1,FIRST,1,1,0,1.5,1.5,0,0.0559149349765727,0.0573757863507288,0.0014608513741561,0.00310822817343211,0.00321692009583355,0.0881543720329578,0.954545454545455,0.110747901935625,0.977272727272727,0.0144428858872082,0.159090909090909,-0.0155571141127918,0.159090909090909,0.10389025325705
high_noise,26,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0390621281722685,0.0454676516012226,0.00640552342895412,0.00151566689034076,0.00202071414036315,0.064656375667156,0.909090909090909,0.0872947486409296,0.977272727272727,0.00249581796291026,0.159090909090909,-0.0275041820370897,0.159090909090909,0.106765663857537
high_noise,26,3,LAST,0.94,1,0,1.5,1.5,0,0.015817214358325,0.0339475775167102,0.0181303631583852,0.000250314130144472,0.00115426623049324,0.0281288877671997,0.863636363636364,0.0540403096252058,0.931818181818182,-0.00920035162644706,0.318181818181818,-0.0392003516264471,0.318181818181818,0.118143079722174
high_noise,28,1,FIRST,1,1,0,1.5,1.5,0,0.0491301174387492,0.056939266812678,0.00780914937392883,0.00239846318792006,0.00318325133314155,0.0827619839320898,0.909090909090909,0.107191258421777,0.977272727272727,0.00877537800007752,0.159090909090909,-0.0212246219999225,0.159090909090909,0.109721615201346
high_noise,28,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0305419865146657,0.0427978893292122,0.0122559028145465,0.000928338424427699,0.00180744166966298,0.0485734661634111,0.954545454545455,0.0785734661634111,0.954545454545455,0.00826411237707239,0.159090909090909,-0.0217358876229276,0.159090909090909,0.108524753382308
high_noise,28,3,LAST,0.94,1,0,1.5,1.5,0,0.0213422642044274,0.0338194536054395,0.0124771894010122,0.000459655220686303,0.00114335786764283,0.0405624994836208,0.818181818181818,0.0561425795215084,0.931818181818182,-0.00659770246859387,0.363636363636364,-0.0343124268750124,0.340909090909091,0.116711269651725
high_noise,30,1,FIRST,1,1,0,1.5,1.5,0,0.0405298442448687,0.0532302670870182,0.0127004228421495,0.00163231163638452,0.00279754659988769,0.0623231500041058,0.977272727272727,0.0923231500041058,0.977272727272727,0.00851130132198288,0.159090909090909,-0.0214886986780171,0.159090909090909,0.116238232397436
high_noise,30,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0404533710415903,0.0447047730998381,0.00425140205824788,0.00163305957643739,0.00195580305072843,0.0655814108098215,0.863636363636364,0.0852200831645995,0.977272727272727,0.0128624317422745,0.181818181818182,-0.0171375682577255,0.181818181818182,0.10894934747327
high_noise,30,3,LAST,0.94,1,0,1.5,1.5,0,0.0222673846871532,0.0309571972038602,0.00868981251670698,0.000501958993871546,0.0009572145620649,0.0376105999643624,0.727272727272727,0.0531170208761478,0.909090909090909,0.00317477288937984,0.159090909090909,-0.0268252271106202,0.159090909090909,0.0910741809976692
high_noise,32,1,FIRST,1,1,0,1.5,1.5,0,0.0445555920405315,0.0564682532821867,0.0119126612416552,0.00197998884730724,0.00315692631332179,0.0674639792269519,0.931818181818182,0.0974639792269519,0.931818181818182,0.00366017043941588,0.159090909090909,-0.0263398295605841,0.159090909090909,0.115377595211225
high_noise,32,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0327724758291587,0.0448314839485746,0.0120590081194158,0.00107281806111529,0.00198977483553265,0.0512317065568341,0.772727272727273,0.0788621470643641,0.977272727272727,0.0054688324677761,0.204545454545455,-0.0245311675322239,0.204545454545455,0.117020140447302
high_noise,32,3,LAST,0.94,1,0,1.5,1.5,0,0.0102728479341075,0.0296654002533892,0.0193925523192817,0.000104082624473671,0.000884036602379632,0.0163400175376012,0.704545454545455,0.0452006247393887,0.795454545454545,-0.00229806362748769,0.295454545454545,-0.0322980636274877,0.295454545454545,0.115853275623922
high_noise,34,1,FIRST,1,1,0,1.5,1.5,0,0.0462817282752378,0.0543421800222219,0.00806045174698413,0.00214954861446793,0.00292972688214844,0.06783638383395,0.727272727272727,0.0940956144514095,0.886363636363636,0.00716387626039719,0.181818181818182,-0.0228361237396028,0.181818181818182,0.122771157122919
high_noise,34,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0506602954918624,0.04512086657749,-0.0055394289143724,0.00258886691324463,0.00199973042608601,0.0692920797029445,0.75,0.0837879215983429,0.977272727272727,0.021101008576469,0.181818181818182,-0.00889899142353096,0.181818181818182,0.109516567297461
high_noise,34,3,LAST,0.94,1,0,1.5,1.5,0,0.0271146201042695,0.032114411786353,0.00499979168208353,0.000741224938344124,0.00101702300197391,0.0454091728866545,0.727272727272727,0.0560084951535847,0.977272727272727,0.00470846477877673,0.295454545454545,-0.0252915352212233,0.295454545454545,0.0962850301054872
high_noise,36,1,FIRST,1,1,0,1.5,1.5,0,0.0490393472481293,0.0601176964701375,0.0110783492220083,0.00239786677958785,0.00357573852157699,0.0746914921802015,0.931818181818182,0.104691492180202,0.931818181818182,0.00665911588339677,0.159090909090909,-0.0233408841166032,0.159090909090909,0.115236851861046
high_noise,36,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.041957661615068,0.0484016638832579,0.00644400226818988,0.00176432453844827,0.00231321410848746,0.0625492061977498,0.795454545454545,0.0860456186887624,0.954545454545455,0.00662408893551664,0.181818181818182,-0.0233759110644834,0.181818181818182,0.100690412194189
high_noise,36,3,LAST,0.94,1,0,1.5,1.5,0,0.0232482819001862,0.0355362505502433,0.012287968650057,0.000546006789657654,0.00126345521621018,0.0393940069150732,0.704545454545455,0.0581195448199445,0.909090909090909,-0.00230849198087424,0.204545454545455,-0.0323084919808742,0.204545454545455,0.120460236563347
high_noise,38,1,FIRST,1,1,0,1.5,1.5,0,0.0529002496045967,0.0607130344566154,0.00781278485201871,0.00279238960423215,0.00363805340344068,0.0785355214164694,0.977272727272727,0.108535521416469,0.977272727272727,0.00495691461786957,0.159090909090909,-0.0250430853821304,0.159090909090909,0.118950151933308
high_noise,38,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0318919652158748,0.0457205909800095,0.0138286257641347,0.00101757431412409,0.00207722144573786,0.0478684141181018,0.704545454545455,0.076704273338016,0.886363636363636,0.00244856247370728,0.159090909090909,-0.0275514375262927,0.159090909090909,0.108168976487372
high_noise,38,3,LAST,0.94,1,0,1.5,1.5,0,0.0329525398992782,0.0361646469917344,0.0032121070924562,0.0010989778535184,0.00129792860485809,0.050591586172828,0.818181818181818,0.0607049584716173,0.977272727272727,0.000385033228162579,0.25,-0.0296149667718374,0.25,0.110414310213217
high_noise,40,1,FIRST,1,1,0,1.5,1.5,0,0.0617348239875945,0.0634864015553496,0.00175157756775508,0.00381418258966047,0.00397111461503618,0.0857565139155285,0.977272727272727,0.113129296193273,0.977272727272727,0.0140552632507064,0.159090909090909,-0.0159447367492936,0.159090909090909,0.106754552307957
high_noise,40,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0504346729212239,0.0515042096958872,0.00106953677466326,0.00253940889929571,0.0026048085956392,0.0762720072183297,0.909090909090909,0.0946904107275758,0.977272727272727,0.00900279620501637,0.159090909090909,-0.0209972037949836,0.159090909090909,0.117908316075577
high_noise,40,3,LAST,0.94,1,0,1.5,1.5,0,0.0190279403715186,0.034512748717646,0.0154848083461275,0.000365936435145677,0.00119867201419103,0.0330686825595462,0.795454545454545,0.0560743609867788,0.886363636363636,0.00371654661416945,0.159090909090909,-0.0262834533858305,0.159090909090909,0.0983520886139075
high_noise,43,1,FIRST,1,1,0,1.5,1.5,0,0.0685759972847926,0.0600782440778457,-0.0084977532069469,0.00471968937772969,0.00355174155525688,0.0955841852744603,0.909090909090909,0.107084446111658,0.977272727272727,0.0261073548692357,0.159090909090909,-0.00389264513076434,0.159090909090909,0.112838756930335
high_noise,43,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0263157987722085,0.0407946346070708,0.0144788358348623,0.000696726644756322,0.00166242702757328,0.0382638608836522,0.727272727272727,0.0640858051005957,0.795454545454545,0.00515946810573839,0.159090909090909,-0.0248405318942616,0.159090909090909,0.110792757873116
high_noise,43,3,LAST,0.94,1,0,1.5,1.5,0,0.0274955415946549,0.0325020786488887,0.00500653705423377,0.000763356410457834,0.00104457328945066,0.0423486151692789,0.795454545454545,0.0556748772290104,0.954545454545455,0.00593881126388812,0.204545454545455,-0.0240611887361119,0.204545454545455,0.121804413339896
high_noise,45,1,FIRST,1,1,0,1.5,1.5,0,0.0485190064482443,0.0554989840270327,0.00697997757878835,0.00236125455037241,0.00305183286767277,0.0715404947990398,0.818181818181818,0.0933324365081742,0.977272727272727,0.00677929522186038,0.159090909090909,-0.0232207047781396,0.159090909090909,0.103757941919519
high_noise,45,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0304121728489122,0.0415702608686181,0.011158088019706,0.00092778196620402,0.00171473908901566,0.0442015677903269,0.75,0.0683112538924796,0.909090909090909,0.00865969091863286,0.159090909090909,-0.0213403090813671,0.159090909090909,0.117709439293954
high_noise,45,3,LAST,0.94,1,0,1.5,1.5,0,0.0183368531883541,0.0278772501956018,0.00954039700724765,0.000339970198596211,0.000778144272964936,0.0255125478134454,0.704545454545455,0.0438726327968916,0.863636363636364,0.00498230319418577,0.159090909090909,-0.0250176968058142,0.159090909090909,0.103469021809221
high_noise,47,1,FIRST,1,1,0,1.5,1.5,0,0.0594610015665699,0.057698611268298,-0.00176239029827193,0.00353884280267825,0.00327501995642775,0.0826542467025981,0.704545454545455,0.102082151638479,0.977272727272727,0.0141087855759987,0.159090909090909,-0.0158912144240013,0.159090909090909,0.111154743552393
high_noise,47,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0526471301065855,0.0462061255352776,-0.00644100457130793,0.00278107991571532,0.00209369974858909,0.0757920607317437,0.863636363636364,0.0847667850668684,0.977272727272727,0.0126530670844335,0.159090909090909,-0.0173469329155665,0.159090909090909,0.11227419050211
high_noise,47,3,LAST,0.94,1,0,1.5,1.5,0,0.0218546921905889,0.0272059715901783,0.00535127939958938,0.000484555024744882,0.000740185822680101,0.0322964771198377,0.75,0.0449188978386564,0.886363636363636,0.0113891594918057,0.340909090909091,-0.018498931326006,0.318181818181818,0.100812537754346
high_noise,49,1,FIRST,1,1,0,1.5,1.5,0,0.0514697616549358,0.0561349198003156,0.00466515814537986,0.0026668555295174,0.0031302244255566,0.0668093851074821,0.704545454545455,0.0931960113255899,0.954545454545455,0.0104989617150189,0.159090909090909,-0.0195010382849811,0.159090909090909,0.11145747984269
high_noise,49,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0290851277085832,0.041016602571081,0.0119314748624978,0.000855689667857237,0.00168558592904829,0.0411905019100999,0.727272727272727,0.0654138419824718,0.840909090909091,0.00604364191785109,0.159090909090909,-0.0239563580821489,0.159090909090909,0.11997307304989
high_noise,49,3,LAST,0.94,1,0,1.5,1.5,0,0.0248604132974503,0.0295634507307184,0.0047030374332681,0.000627284966615382,0.000872294106408946,0.0324231830775195,0.75,0.049903360340785,0.954545454545455,0.0120176194612694,0.181818181818182,-0.0179823805387306,0.181818181818182,0.109938018691309
high_noise,51,1,FIRST,1,1,0,1.5,1.5,0,0.0539277692581249,0.0577961777189096,0.00386840846078467,0.00292144100748375,0.00330841133623291,0.0677212750316137,0.772727272727273,0.0957806357225097,0.977272727272727,0.0199284178464953,0.159090909090909,-0.0100715821535047,0.159090909090909,0.114656443114411
high_noise,51,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0522476332217704,0.0470998563029063,-0.00514777691886418,0.00274242639890332,0.00217917009438982,0.0684078195526728,0.727272727272727,0.0857545633083567,0.977272727272727,0.0113817833942026,0.159090909090909,-0.0186182166057973,0.159090909090909,0.115036233824617
high_noise,51,3,LAST,0.94,1,0,1.5,1.5,0,0.0249706304740728,0.0306897720345646,0.00571914156049179,0.00063168276145742,0.000937395629257653,0.0321683888360241,0.75,0.051176228234702,0.954545454545455,0.00856161929236854,0.159090909090909,-0.0214383807076315,0.159090909090909,0.125438585119758
high_noise,53,1,FIRST,1,1,0,1.5,1.5,0,0.0489089200592808,0.0598417165923012,0.0109327965330204,0.00238851837610067,0.00354718504049558,0.0694915160682832,0.931818181818182,0.0994334720165859,0.931818181818182,0.0156051241736523,0.159090909090909,-0.0143948758263477,0.159090909090909,0.118558184318964
high_noise,53,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0491386443708016,0.0478720791819264,-0.00126656518887513,0.00243468778376171,0.00226316341510826,0.063599703011625,0.75,0.0835276256926315,0.977272727272727,0.0236676742577157,0.204545454545455,-0.00633232574228426,0.204545454545455,0.110367628882716
high_noise,53,3,LAST,0.94,1,0,1.5,1.5,0,0.0175152866415399,0.0300170113924805,0.0125017247509405,0.000309737605957263,0.000903968308607865,0.0265830609686836,0.727272727272727,0.0475196482397733,0.840909090909091,0.00905683220130707,0.204545454545455,-0.0209431677986929,0.204545454545455,0.11105224493148
high_noise,55,1,FIRST,1,1,0,1.5,1.5,0,0.0533581909008123,0.055710531997588,0.00235234109677564,0.00284879682672173,0.00305480900849592,0.0730013359077781,0.977272727272727,0.0984749018405489,0.977272727272727,0.0136254366787111,0.159090909090909,-0.0163745633212889,0.159090909090909,0.120150085074067
high_noise,55,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0284247582145922,0.0380361797484612,0.009611421533869,0.000818749969781318,0.00144931843191532,0.0325693827355942,0.727272727272727,0.0589979281559024,0.818181818181818,0.0104147917202638,0.159090909090909,-0.0195852082797362,0.159090909090909,0.107805996897369
high_noise,55,3,LAST,0.94,1,0,1.5,1.5,0,0.0173155002183976,0.0268972915214121,0.00958179130301447,0.000302786220015896,0.000723822615996906,0.023446278522985,0.704545454545455,0.0405648714246405,0.909090909090909,0.00500159751806223,0.181818181818182,-0.0249984024819378,0.181818181818182,0.113717947877428
high_noise,57,1,FIRST,1,1,0,1.5,1.5,0,0.0651948573700644,0.063726316573383,-0.00146854079668141,0.00425451881602708,0.00399976550207359,0.0926736422482766,0.954545454545455,0.1122988928706,0.977272727272727,0.0182980005403933,0.159090909090909,-0.0117019994596067,0.159090909090909,0.0995178116009569
high_noise,57,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0411841118901509,0.0471777793437708,0.00599366745361984,0.0017150837078246,0.00222104963793151,0.0555401267142042,0.704545454545455,0.0769266048020816,0.909090909090909,0.0193241312170871,0.159090909090909,-0.0106758687829129,0.159090909090909,0.113928697579172
high_noise,57,3,LAST,0.94,1,0,1.5,1.5,0,0.0353598127626427,0.0349993786933338,-0.000360434069308913,0.00126397867903369,0.00120660451319242,0.0484485554878497,0.727272727272727,0.0617393835451979,0.977272727272727,0.0167609130494263,0.159090909090909,-0.0132390869505737,0.159090909090909,0.115960426589433
high_noise,59,1,FIRST,1,1,0,1.5,1.5,0,0.0556771304014631,0.0610268444448639,0.00534971404340085,0.00309666744219476,0.00367146016448589,0.0763757234629895,0.977272727272727,0.106193651965958,0.977272727272727,0.0149626395617577,0.159090909090909,-0.0150373604382423,0.159090909090909,0.114493908725717
high_noise,59,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0469160540076519,0.0478545237699994,0.000938469762347433,0.00221152224686461,0.00225395278250537,0.0575582812707677,0.863636363636364,0.084951764222858,0.977272727272727,0.0248750065137048,0.181818181818182,-0.00512499348629525,0.181818181818182,0.104672718837932
high_noise,59,3,LAST,0.94,1,0,1.5,1.5,0,0.0319536704075555,0.0322573648033096,0.000303694395754131,0.00103427397994912,0.00102804920893218,0.0407909124233223,0.704545454545455,0.0564520499545618,0.977272727272727,0.0205413782193285,0.159090909090909,-0.00945862178067153,0.159090909090909,0.0986099353324592
high_noise,61,1,FIRST,1,1,0,1.5,1.5,0,0.0379919381050717,0.05190753511766,0.0139155970125884,0.00144592175050879,0.00268219745307776,0.0501481532647011,0.704545454545455,0.0772729995496596,0.977272727272727,0.0130776897203592,0.159090909090909,-0.0169223102796408,0.159090909090909,0.117768312783329
high_noise,61,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0410073784720538,0.0421422099055834,0.0011348314335296,0.00169227364319657,0.00174735303118083,0.0459031560514319,0.863636363636364,0.0735498299087763,0.977272727272727,0.0265277333139878,0.159090909090909,-0.00347226668601225,0.159090909090909,0.110790824101049
high_noise,61,3,LAST,0.94,1,0,1.5,1.5,0,0.0163615846118266,0.0248802770783314,0.0085186924665048,0.000269828476855788,0.000616048506486088,0.0176073372449103,0.75,0.0380919667858235,0.840909090909091,0.0112970903814378,0.204545454545455,-0.0187029096185622,0.204545454545455,0.118320976075148
high_noise,63,1,FIRST,1,1,0,1.5,1.5,0,0.0506255603156744,0.0588893155080219,0.0082637551923475,0.00255293351138146,0.00341690856000219,0.0722381968251338,0.977272727272727,0.102238196825134,0.977272727272727,0.0138159365541677,0.159090909090909,-0.0161840634458323,0.159090909090909,0.113451708766155
high_noise,63,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0382040044559587,0.0440209469883814,0.00581694253242276,0.00147153070932409,0.00192376861597329,0.0464788582466725,0.75,0.0736407837857788,0.954545454545455,0.0158121654570295,0.159090909090909,-0.0141878345429705,0.159090909090909,0.120229281739371
high_noise,63,3,LAST,0.94,1,0,1.5,1.5,0,0.0231897321464862,0.0279018905131117,0.00471215836662543,0.000545516994610903,0.000776116163915982,0.0267367398300473,0.704545454545455,0.0429424566528919,0.977272727272727,0.0142716056741303,0.181818181818182,-0.0157283943258697,0.181818181818182,0.110906586069884
high_noise,65,1,FIRST,1,1,0,1.5,1.5,0,0.0554875498373447,0.0562234680104625,0.000735918173117849,0.00308756230218282,0.00311290342933773,0.0700263929435441,0.977272727272727,0.0996561360368358,0.977272727272727,0.0343144542765979,0.159090909090909,0.00431445427659788,0.159090909090909,0.108895217248696
high_noise,65,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0347466211499154,0.0389695026754348,0.00422288152551942,0.00122451284453077,0.00151635128479815,0.0415875447067559,0.75,0.0635812908362295,0.886363636363636,0.0254524696995198,0.159090909090909,-0.00454753030048016,0.159090909090909,0.120142594830458
high_noise,65,3,LAST,0.94,1,0,1.5,1.5,0,0.0183207316040028,0.0255086562054204,0.0071879246014177,0.000339493854476899,0.0006504147105339,0.0194743022822681,0.75,0.0406202378038838,0.909090909090909,0.0134787667223168,0.181818181818182,-0.0165212332776832,0.181818181818182,0.108495637012963
high_noise,67,1,FIRST,1,1,0,1.5,1.5,0,0.0465742352617985,0.0526080770830315,0.00603384182123294,0.00217043397924254,0.00272970285867336,0.0618626963106468,0.977272727272727,0.0918626963106468,0.977272727272727,0.0221223899613084,0.159090909090909,-0.00787761003869158,0.159090909090909,0.11556102457048
high_noise,67,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0363688325203106,0.0389396305568079,0.00257079803649729,0.00133645765537086,0.00150158475865469,0.038384609437036,0.704545454545455,0.065927961866733,0.954545454545455,0.0197215262927364,0.159090909090909,-0.0102784737072636,0.159090909090909,0.121038366741485
high_noise,67,3,LAST,0.94,1,0,1.5,1.5,0,0.0200180385882061,0.0224177603423581,0.00239972175415204,0.000406072610117102,0.000499993858825792,0.0107088194374353,0.704545454545455,0.0355911758316088,0.954545454545455,0.0171074407079954,0.590909090909091,-0.0105010368707889,0.159090909090909,0.117705692008431
high_noise,69,1,FIRST,1,1,0,1.5,1.5,0,0.0551517078821351,0.0567632510670533,0.00161154318491817,0.00304049574641304,0.00316253064333671,0.0767648815008474,0.977272727272727,0.103690430793884,0.977272727272727,0.0278960035414808,0.159090909090909,-0.00210399645851919,0.159090909090909,0.111318966842965
high_noise,69,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0349103653948815,0.0411368487841232,0.00622648338924172,0.00122045282263393,0.00166434231903783,0.0420538419098871,0.977272727272727,0.0720538419098872,0.977272727272727,0.0225473294219706,0.159090909090909,-0.00745267057802942,0.159090909090909,0.112088536115844
high_noise,69,3,LAST,0.94,1,0,1.5,1.5,0,0.0230932744164969,0.022407777633822,-0.000685496782674919,0.000541610175847919,0.000498010546363738,0.0212965573087508,0.704545454545455,0.0357574278859074,0.818181818181818,0.0225578760409377,0.181818181818182,-0.00744212395906232,0.181818181818182,0.114536705593385
high_noise,71,1,FIRST,1,1,0,1.5,1.5,0,0.0392540401750859,0.046429275554994,0.00717523537990808,0.0015503047369265,0.00213895852156305,0.0432531783710002,0.977272727272727,0.0732531783710002,0.977272727272727,0.0259576406445003,0.159090909090909,-0.00404235935549971,0.159090909090909,0.109435983190512
high_noise,71,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0320630537158758,0.0370167930684014,0.00495373935252555,0.00103615121538389,0.00135421851255647,0.0360107584246491,0.863636363636364,0.0653676505125526,0.977272727272727,0.0280563688740738,0.181818181818182,-0.00194363112592616,0.181818181818182,0.117973361958042
high_noise,71,3,LAST,0.94,1,0,1.5,1.5,0,0.0136039410797288,0.0186153887212535,0.00501144764152472,0.000185477979754855,0.000339127093209915,0.00172151236216189,0.704545454545455,0.0271587707826251,0.75,0.0094188839508868,0.159090909090909,-0.0205811160491132,0.159090909090909,0.112420780893522
high_noise,73,1,FIRST,1,1,0,1.5,1.5,0,0.050320478826807,0.0542453858141977,0.0039249069873907,0.00253996651722022,0.00290610927935267,0.0598272316999955,0.977272727272727,0.0898272316999955,0.977272727272727,0.0243518635496875,0.159090909090909,-0.00564813645031248,0.159090909090909,0.112620976840154
high_noise,73,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.037938484685135,0.0407194211500327,0.00278093646489771,0.00144702413412827,0.00163101983591928,0.0448842413471708,0.977272727272727,0.0748842413471709,0.977272727272727,0.0327038198817727,0.159090909090909,0.00270381988177271,0.159090909090909,0.114371621011065
high_noise,73,3,LAST,0.94,1,0,1.5,1.5,0,0.0135065706665546,0.0224572345245346,0.00895066385797996,0.000182765516556398,0.000500303453647441,0.0147440063559224,0.704545454545455,0.033896294281646,0.772727272727273,0.0113347908895193,0.181818181818182,-0.0186652091104807,0.181818181818182,0.115233345642845
high_noise,75,1,FIRST,1,1,0,1.5,1.5,0,0.0503047142137093,0.0513223259079749,0.00101761169426567,0.00254121513396267,0.00259476222558286,0.0603749867870575,0.977272727272727,0.0903749867870576,0.977272727272727,0.0275268353476853,0.159090909090909,-0.00247316465231467,0.159090909090909,0.104635003130836
high_noise,75,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0333749854853208,0.0367903515234104,0.00341536603808959,0.00112181822383988,0.00133306380681709,0.0399513040261456,0.75,0.0672193062723451,0.954545454545455,0.0220613630442774,0.159090909090909,-0.00793863695572261,0.159090909090909,0.113442342743397
high_noise,75,3,LAST,0.94,1,0,1.5,1.5,0,0.0204499483698479,0.0210456191638034,0.000595670793955484,0.000423936284379709,0.00043828537156328,0.0142561352221748,0.840909090909091,0.0393528279415415,0.977272727272727,0.0150678552614375,0.590909090909091,-0.00296159372590099,0.295454545454545,0.118311843176172
high_noise,77,1,FIRST,1,1,0,1.5,1.5,0,0.0568295806746451,0.0545061324356646,-0.00232344823898046,0.00322819426971194,0.00290181282700615,0.0765786325348068,0.977272727272727,0.103442518938716,0.977272727272727,0.0315853625510285,0.159090909090909,0.00158536255102854,0.159090909090909,0.121312629281182
high_noise,77,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0313039416889701,0.0367248225222017,0.00542088083323165,0.00098538797231726,0.00132920034697995,0.0368636341420908,0.977272727272727,0.0668636341420908,0.977272727272727,0.0228551406455199,0.159090909090909,-0.00714485935448006,0.159090909090909,0.114223385103693
high_noise,77,3,LAST,0.94,1,0,1.5,1.5,0,0.0263586883686337,0.0220021207053471,-0.00435656766328655,0.000706434355711699,0.000476788893718537,0.0239151852503141,0.727272727272727,0.0433018960966651,0.977272727272727,0.0232837834596234,0.159090909090909,-0.00671621654037663,0.159090909090909,0.106665235006077
high_noise,79,1,FIRST,1,1,0,1.5,1.5,0,0.0558266178505986,0.0546561710816712,-0.00117044676892741,0.0031148896070125,0.00291935795892716,0.0765105374675172,0.977272727272727,0.105156960806323,0.977272727272727,0.0340999840546508,0.159090909090909,0.00409998405465081,0.159090909090909,0.110215395133042
