scenario_name,battery_no,cycle_idx,qnom_start_frac,qnom_was_clamped,init_soc_offset,i_noise_mult,v_noise_mult,current_bias_frac,rmse_ekf,rmse_gpr,delta_gpr_vs_ekf,rmse_ekf_late,rmse_gpr_late,delta_gpr_vs_ekf_late,mean_abs_residual_pred,rmse_v,is_gpr_improved_vs_ekf,is_gpr_worse_vs_ekf,is_selected_cycle
init_soc_plus5,73,3,0.94,1,0.05,1,1,0,0.029144840768691,0.0259428821513763,-0.0032019586173147,NaN,NaN,NaN,0.0218982718636864,0.111728125032989,1,0,1
init_soc_plus5,75,1,1,1,0.05,1,1,0,0.0578587892494874,0.053332014261365,-0.00452677498812238,NaN,NaN,NaN,0.0197670889764076,0.122305098201191,1,0,1
init_soc_plus5,75,2,0.97,1,0.05,1,1,0,0.036928806393816,0.0380062398437081,0.0010774334498921,NaN,NaN,NaN,0.0200758523714128,0.119538045360613,0,1,1
init_soc_plus5,75,3,0.94,1,0.05,1,1,0,0.0143870400014469,0.021820595366283,0.00743355536483611,NaN,NaN,NaN,0.0197226893455165,0.115747060858215,0,1,1
init_soc_plus5,77,1,1,1,0.05,1,1,0,0.0470488363959496,0.0513259024466089,0.00427706605065926,NaN,NaN,NaN,0.0216721693546302,0.10795861719598,0,1,1
init_soc_plus5,77,2,0.97,1,0.05,1,1,0,0.0397366858368629,0.0384363399205664,-0.00130034591629646,NaN,NaN,NaN,0.0222677620887391,0.116074653523683,1,0,1
init_soc_plus5,77,3,0.94,1,0.05,1,1,0,0.0228548589098093,0.0211980462889297,-0.00165681262087961,NaN,NaN,NaN,0.0228484949383652,0.136854190536653,1,0,1
init_soc_plus5,79,1,1,1,0.05,1,1,0,0.0557665880464832,0.0542720729203376,-0.0014945151261456,NaN,NaN,NaN,0.0196845039161955,0.114315055497296,1,0,1
init_soc_plus5,79,2,0.97,1,0.05,1,1,0,0.0364801619308954,0.0397669398048648,0.00328677787396948,NaN,NaN,NaN,0.0189522062176045,0.112803284672963,0,1,1
init_soc_plus5,79,3,0.94,1,0.05,1,1,0,0.0181513155062821,0.0237578643879558,0.00560654888167368,NaN,NaN,NaN,0.0213148391857349,0.106848992328649,0,1,1
init_soc_plus5,81,1,1,1,0.05,1,1,0,0.0408430489712427,0.0478859361922854,0.00704288722104272,NaN,NaN,NaN,0.0213375328245088,0.106037033556599,0,1,1
init_soc_plus5,81,2,0.97,1,0.05,1,1,0,0.0393322295034496,0.0355906413011713,-0.00374158820227827,NaN,NaN,NaN,0.0221561671652337,0.111416628276944,1,0,1
init_soc_plus5,81,3,0.94,1,0.05,1,1,0,0.0118301876503671,0.0192340410181159,0.00740385336774878,NaN,NaN,NaN,0.0205346873452369,0.115412795854511,0,1,1
init_soc_plus5,83,1,1,1,0.05,1,1,0,0.0550187353269717,0.0505177184847233,-0.00450101684224836,NaN,NaN,NaN,0.0197275727024763,0.117570381281665,1,0,1
init_soc_plus5,83,2,0.97,1,0.05,1,1,0,0.0351904631626886,0.0353878938731063,0.000197430710417661,NaN,NaN,NaN,0.0211945312016837,0.114570424427355,0,1,1
init_soc_plus5,83,3,0.94,1,0.05,1,1,0,0.0179401039053899,0.0208805950855471,0.00294049118015713,NaN,NaN,NaN,0.0193433956391658,0.115806427223528,0,1,1
init_soc_plus5,84,1,1,1,0.05,1,1,0,0.0324985918286645,0.0346322819225906,0.00213369009392612,NaN,NaN,NaN,0.0211611071263756,0.114911755913073,0,1,1
init_soc_plus5,84,2,0.97,1,0.05,1,1,0,0.0207324110942291,0.018617859971151,-0.00211455112307806,NaN,NaN,NaN,0.0223243836825803,0.11118411130102,1,0,1
init_soc_plus5,84,3,0.94,1,0.05,1,1,0,0.0192635739631413,0.0125128988759667,-0.00675067508717462,NaN,NaN,NaN,0.023684938762968,0.105924292852061,1,0,1
